"43-0903057","Community of the Good Shepherd","Fundraising/Other","2011","56371"
"43-0903057","Community of the Good Shepherd","Government Grants","2007","0"
"43-0903057","Community of the Good Shepherd","Government Grants","2008","122960"
"43-0903057","Community of the Good Shepherd","Government Grants","2009","32850"
"43-0903057","Community of the Good Shepherd","Government Grants","2010","162581"
"43-0903057","Community of the Good Shepherd","Government Grants","2011","83055"
"43-0903057","Community of the Good Shepherd","Investments","2007","48435"
"43-0903057","Community of the Good Shepherd","Investments","2008","22662"
"43-0903057","Community of the Good Shepherd","Investments","2009","733"
"43-0903057","Community of the Good Shepherd","Investments","2010","45445"
"43-0903057","Community of the Good Shepherd","Investments","2011","18187"
"43-0903057","Community of the Good Shepherd","Net Gain/Loss","2007","720177"
"43-0903057","Community of the Good Shepherd","Net Gain/Loss","2008","491551"
"43-0903057","Community of the Good Shepherd","Net Gain/Loss","2009","71013"
"43-0903057","Community of the Good Shepherd","Net Gain/Loss","2010","142571"
"43-0903057","Community of the Good Shepherd","Net Gain/Loss","2011","191607"
"43-0903057","Community of the Good Shepherd","Other","2007","15257"
"43-0903057","Community of the Good Shepherd","Other","2008","16281"
"43-0903057","Community of the Good Shepherd","Other","2009","14019"
"43-0903057","Community of the Good Shepherd","Other","2010","15087"
"43-0903057","Community of the Good Shepherd","Other","2011","27796"
"43-0903057","Community of the Good Shepherd","Program Services","2007","2174829"
"43-0903057","Community of the Good Shepherd","Program Services","2008","2302329"
"43-0903057","Community of the Good Shepherd","Program Services","2009","2540979"
"43-0903057","Community of the Good Shepherd","Program Services","2010","2561054"
"43-0903057","Community of the Good Shepherd","Program Services","2011","3075299"
"43-0903057","Community of the Good Shepherd","Program Services Expenses","2007","2093006"
"43-0903057","Community of the Good Shepherd","Program Services Expenses","2008","2547539"
"43-0903057","Community of the Good Shepherd","Program Services Expenses","2009","2534047"
"43-0903057","Community of the Good Shepherd","Program Services Expenses","2010","2723654"
"43-0903057","Community of the Good Shepherd","Program Services Expenses","2011","3181788"
"43-0903057","Community of the Good Shepherd","Sales","2011","0"
"43-0903057","Community of the Good Shepherd","Special Events","2007","80099"
"43-0903057","Community of the Good Shepherd","Special Events","2008","91704"
"43-0903057","Community of the Good Shepherd","Special Events","2009","68555"
"43-0903057","Community of the Good Shepherd","Special Events","2010","58697"
"43-0903057","Community of the Good Shepherd","Special Events","2011","114724"
"43-0903057","Community of the Good Shepherd","Total Expenses","2007","2456867"
"43-0903057","Community of the Good Shepherd","Total Expenses","2008","2881281"
"43-0903057","Community of the Good Shepherd","Total Expenses","2009","2873306"
"43-0903057","Community of the Good Shepherd","Total Expenses","2010","3091061"
"43-0903057","Community of the Good Shepherd","Total Expenses","2011","3572949"
"43-0903057","Community of the Good Shepherd","Total Revenue","2007","3177044"
"43-0903057","Community of the Good Shepherd","Total Revenue","2008","3372832"
"43-0903057","Community of the Good Shepherd","Total Revenue","2009","2944319"
"43-0903057","Community of the Good Shepherd","Total Revenue","2010","2948490"
"43-0903057","Community of the Good Shepherd","Total Revenue","2011","3381342"
"43-0926003","Seton Center, Inc.","Administration","2007","109289"
"43-0926003","Seton Center, Inc.","Administration","2008","123154"
"43-0926003","Seton Center, Inc.","Administration","2009","174831"
"43-0926003","Seton Center, Inc.","Administration","2010","145927"
"43-0926003","Seton Center, Inc.","Administration","2011","148264"
"43-0926003","Seton Center, Inc.","Contributions","2007","1245997"
"43-0926003","Seton Center, Inc.","Contributions","2008","1663384"
"43-0926003","Seton Center, Inc.","Contributions","2009","1330724"
"43-0926003","Seton Center, Inc.","Contributions","2010","830631"
"43-0926003","Seton Center, Inc.","Contributions","2011","1270966"
"43-0926003","Seton Center, Inc.","Fundraising/Other","2007","101253"
"43-0926003","Seton Center, Inc.","Fundraising/Other","2008","104146"
"43-0926003","Seton Center, Inc.","Fundraising/Other","2009","162699"
"43-0926003","Seton Center, Inc.","Fundraising/Other","2010","122275"
"43-0926003","Seton Center, Inc.","Fundraising/Other","2011","146665"
"43-0926003","Seton Center, Inc.","Government Grants","2007","51750"
"43-0926003","Seton Center, Inc.","Government Grants","2008","42430"
"43-0926003","Seton Center, Inc.","Government Grants","2009","32331"
"43-0926003","Seton Center, Inc.","Government Grants","2010","25003"
"43-0926003","Seton Center, Inc.","Government Grants","2011","23756"
"43-0926003","Seton Center, Inc.","Investments","2007","23922"
"43-0926003","Seton Center, Inc.","Investments","2008","24109"
"43-0926003","Seton Center, Inc.","Investments","2009","7297"
"43-0926003","Seton Center, Inc.","Investments","2010","4607"
"43-0926003","Seton Center, Inc.","Investments","2011","3847"
"43-0926003","Seton Center, Inc.","Net Gain/Loss","2007","261357"
"43-0926003","Seton Center, Inc.","Net Gain/Loss","2008","608390"
"43-0926003","Seton Center, Inc.","Net Gain/Loss","2009","86021"
"43-0926003","Seton Center, Inc.","Net Gain/Loss","2010","307471"
"43-0926003","Seton Center, Inc.","Net Gain/Loss","2011","263777"
"43-0926003","Seton Center, Inc.","Other","2011","0"
"43-0926003","Seton Center, Inc.","Program Services","2007","835319"
"43-0926003","Seton Center, Inc.","Program Services","2008","839550"
"43-0926003","Seton Center, Inc.","Program Services","2009","659179"
"43-0926003","Seton Center, Inc.","Program Services","2010","672429"
"43-0926003","Seton Center, Inc.","Program Services","2011","988691"
"43-0926003","Seton Center, Inc.","Program Services Expenses","2007","1700397"
"43-0926003","Seton Center, Inc.","Program Services Expenses","2008","1741277"
"43-0926003","Seton Center, Inc.","Program Services Expenses","2009","1605630"
"43-0926003","Seton Center, Inc.","Program Services Expenses","2010","1567953"
"43-0926003","Seton Center, Inc.","Program Services Expenses","2011","1718204"
"43-0926003","Seton Center, Inc.","Sales","2011","0"
"43-0926003","Seton Center, Inc.","Special Events","2007","15308"
"43-0926003","Seton Center, Inc.","Special Events","2008","7494"
"43-0926003","Seton Center, Inc.","Special Events","2009","350"
"43-0926003","Seton Center, Inc.","Special Events","2010","3986"
"43-0926003","Seton Center, Inc.","Special Events","2011","10350"
"43-0926003","Seton Center, Inc.","Total Expenses","2007","1910939"
"43-0926003","Seton Center, Inc.","Total Expenses","2008","1968577"
"43-0926003","Seton Center, Inc.","Total Expenses","2009","1943160"
"43-0926003","Seton Center, Inc.","Total Expenses","2010","1836155"
"43-0926003","Seton Center, Inc.","Total Expenses","2011","2013133"
"43-0926003","Seton Center, Inc.","Total Revenue","2007","2172296"
"43-0926003","Seton Center, Inc.","Total Revenue","2008","2576967"
"43-0926003","Seton Center, Inc.","Total Revenue","2009","2029181"
"43-0926003","Seton Center, Inc.","Total Revenue","2010","1528684"
"43-0926003","Seton Center, Inc.","Total Revenue","2011","2276910"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Administration","2003","20467"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Administration","2005","15125"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Administration","2006","15463"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Administration","2007","8769"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Contributions","2003","111633"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Contributions","2007","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Contributions","2008","5561"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Fundraising/Other","2006","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Fundraising/Other","2007","77898"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Government Grants","2007","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Investments","2007","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Investments","2008","15396"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Net Gain/Loss","2003","28848"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Net Gain/Loss","2007","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Net Gain/Loss","2008","22780"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Other","2008","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Program Services","2008","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Program Services Expenses","2003","62318"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Program Services Expenses","2005","21258"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Program Services Expenses","2006","18193"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Program Services Expenses","2007","20461"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Sales","2007","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Sales","2008","5862"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Special Events","2008","0"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Expenses","2003","82785"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Expenses","2005","36383"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Expenses","2006","33656"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Expenses","2007","107128"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Expenses","2008","37875"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Revenue","2003","111633"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Revenue","2005","41885"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Revenue","2006","44745"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Revenue","2007","107351"
"43-0949625","BRANCH RICKEY FELLOWSHIP CENTER INC","Total Revenue","2008","15095"
"43-0965860","ST LOUIS JEWISH LIGHT","Administration","2006","429827"
"43-0965860","ST LOUIS JEWISH LIGHT","Administration","2007","292614"
"43-0965860","ST LOUIS JEWISH LIGHT","Administration","2008","371489"
"43-0965860","ST LOUIS JEWISH LIGHT","Administration","2010","357546"
"43-0965860","ST LOUIS JEWISH LIGHT","Administration","2011","379222"
"43-0965860","ST LOUIS JEWISH LIGHT","Contributions","2006","505372"
"43-0965860","ST LOUIS JEWISH LIGHT","Contributions","2007","239951"
"43-0965860","ST LOUIS JEWISH LIGHT","Contributions","2008","244437"
"43-0965860","ST LOUIS JEWISH LIGHT","Contributions","2010","832392"
"43-0965860","ST LOUIS JEWISH LIGHT","Contributions","2011","237316"
"43-0965860","ST LOUIS JEWISH LIGHT","Fundraising/Other","2006","10858"
"43-0965860","ST LOUIS JEWISH LIGHT","Fundraising/Other","2007","11956"
"43-0965860","ST LOUIS JEWISH LIGHT","Fundraising/Other","2008","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Fundraising/Other","2010","6541"
"43-0965860","ST LOUIS JEWISH LIGHT","Fundraising/Other","2011","9726"
"43-0965860","ST LOUIS JEWISH LIGHT","Government Grants","2011","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Investments","2006","8334"
"43-0965860","ST LOUIS JEWISH LIGHT","Investments","2007","19122"
"43-0965860","ST LOUIS JEWISH LIGHT","Investments","2008","15241"
"43-0965860","ST LOUIS JEWISH LIGHT","Investments","2010","2925"
"43-0965860","ST LOUIS JEWISH LIGHT","Investments","2011","2609"
"43-0965860","ST LOUIS JEWISH LIGHT","Net Gain/Loss","2006","282898"
"43-0965860","ST LOUIS JEWISH LIGHT","Net Gain/Loss","2007","8395"
"43-0965860","ST LOUIS JEWISH LIGHT","Net Gain/Loss","2008","50625"
"43-0965860","ST LOUIS JEWISH LIGHT","Net Gain/Loss","2010","473726"
"43-0965860","ST LOUIS JEWISH LIGHT","Net Gain/Loss","2011","118432"
"43-0965860","ST LOUIS JEWISH LIGHT","Other","2006","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Other","2007","425"
"43-0965860","ST LOUIS JEWISH LIGHT","Other","2008","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Other","2010","607"
"43-0965860","ST LOUIS JEWISH LIGHT","Other","2011","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services","2006","1150528"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services","2007","996980"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services","2008","927942"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services","2010","791396"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services","2011","784354"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services Expenses","2006","940651"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services Expenses","2007","960303"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services Expenses","2008","866756"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services Expenses","2010","788195"
"43-0965860","ST LOUIS JEWISH LIGHT","Program Services Expenses","2011","755394"
"43-0965860","ST LOUIS JEWISH LIGHT","Sales","2011","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Special Events","2008","0"
"43-0965860","ST LOUIS JEWISH LIGHT","Special Events","2010","1312"
"43-0965860","ST LOUIS JEWISH LIGHT","Special Events","2011","1631"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Expenses","2006","1381336"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Expenses","2007","1264873"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Expenses","2008","1238245"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Expenses","2010","1152282"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Expenses","2011","1144342"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Revenue","2006","1664234"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Revenue","2007","1256478"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Revenue","2008","1187620"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Revenue","2010","1626008"
"43-0965860","ST LOUIS JEWISH LIGHT","Total Revenue","2011","1025910"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Administration","2007","244238"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Administration","2008","229319"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Administration","2009","259102"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Administration","2010","263920"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Administration","2011","261641"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Contributions","2007","2093785"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Contributions","2008","1823012"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Contributions","2009","2152757"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Contributions","2010","2501889"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Contributions","2011","2334627"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Fundraising/Other","2007","129213"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Fundraising/Other","2008","205615"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Fundraising/Other","2009","183382"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Fundraising/Other","2010","159848"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Fundraising/Other","2011","143053"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Government Grants","2007","402144"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Government Grants","2008","422435"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Government Grants","2009","523973"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Government Grants","2010","480973"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Government Grants","2011","436077"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Investments","2007","1153"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Investments","2008","3944"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Investments","2009","12051"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Investments","2010","42847"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Investments","2011","25006"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Net Gain/Loss","2007","222325"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Net Gain/Loss","2008","11941"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Net Gain/Loss","2009","33205"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Net Gain/Loss","2010","41663"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Net Gain/Loss","2011","62611"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Other","2011","0"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services","2007","0"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services","2008","42074"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services","2009","63825"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services","2010","48642"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services","2011","35797"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services Expenses","2007","1903798"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services Expenses","2008","1875247"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services Expenses","2009","2346998"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services Expenses","2010","2603954"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Program Services Expenses","2011","2366635"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Sales","2011","0"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Special Events","2007","2492"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Special Events","2008","6775"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Special Events","2009","3671"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Special Events","2010","4966"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Special Events","2011","2433"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Expenses","2007","2277249"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Expenses","2008","2310181"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Expenses","2009","2789482"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Expenses","2010","3027722"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Expenses","2011","2771329"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Revenue","2007","2499574"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Revenue","2008","2298240"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Revenue","2009","2756277"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Revenue","2010","3069385"
"43-0970991","Metropolitan Lutheran Ministry dba Metro Lutheran Ministry","Total Revenue","2011","2833940"
"43-1149857","GOSPEL CENTER INC","Administration","2007","0"
"43-1149857","GOSPEL CENTER INC","Administration","2009","108916"
"43-1149857","GOSPEL CENTER INC","Administration","2010","106334"
"43-1149857","GOSPEL CENTER INC","Administration","2011","69423"
"43-1149857","GOSPEL CENTER INC","Contributions","2007","705768"
"43-1149857","GOSPEL CENTER INC","Contributions","2011","0"
"43-1149857","GOSPEL CENTER INC","Fundraising/Other","2007","0"
"43-1149857","GOSPEL CENTER INC","Fundraising/Other","2011","0"
"43-1149857","GOSPEL CENTER INC","Government Grants","2007","0"
"43-1149857","GOSPEL CENTER INC","Government Grants","2011","0"
"43-1149857","GOSPEL CENTER INC","Investments","2009","0"
"43-1149857","GOSPEL CENTER INC","Investments","2010","2"
"43-1149857","GOSPEL CENTER INC","Investments","2011","0"
"43-1149857","GOSPEL CENTER INC","Net Gain/Loss","2007","27395"
"43-1149857","GOSPEL CENTER INC","Net Gain/Loss","2008","17413"
"43-1149857","GOSPEL CENTER INC","Net Gain/Loss","2009","33065"
"43-1149857","GOSPEL CENTER INC","Net Gain/Loss","2010","16966"
"43-1149857","GOSPEL CENTER INC","Net Gain/Loss","2011","73786"
"43-1149857","GOSPEL CENTER INC","Other","2011","0"
"43-1149857","GOSPEL CENTER INC","Program Services","2007","0"
"43-1149857","GOSPEL CENTER INC","Program Services","2008","724352"
"43-1149857","GOSPEL CENTER INC","Program Services","2009","750704"
"43-1149857","GOSPEL CENTER INC","Program Services","2010","895346"
"43-1149857","GOSPEL CENTER INC","Program Services","2011","1058106"
"43-1149857","GOSPEL CENTER INC","Program Services Expenses","2007","678373"
"43-1149857","GOSPEL CENTER INC","Program Services Expenses","2009","608723"
"43-1149857","GOSPEL CENTER INC","Program Services Expenses","2010","772048"
"43-1149857","GOSPEL CENTER INC","Program Services Expenses","2011","914897"
"43-1149857","GOSPEL CENTER INC","Sales","2011","0"
"43-1149857","GOSPEL CENTER INC","Special Events","2011","0"
"43-1149857","GOSPEL CENTER INC","Total Expenses","2007","678373"
"43-1149857","GOSPEL CENTER INC","Total Expenses","2008","741765"
"43-1149857","GOSPEL CENTER INC","Total Expenses","2009","717639"
"43-1149857","GOSPEL CENTER INC","Total Expenses","2010","878382"
"43-1149857","GOSPEL CENTER INC","Total Expenses","2011","984320"
"43-1149857","GOSPEL CENTER INC","Total Revenue","2007","705768"
"43-1149857","GOSPEL CENTER INC","Total Revenue","2008","724352"
"43-1149857","GOSPEL CENTER INC","Total Revenue","2009","750704"
"43-1149857","GOSPEL CENTER INC","Total Revenue","2010","895348"
"43-1149857","GOSPEL CENTER INC","Total Revenue","2011","1058106"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Administration","2002","8403"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Administration","2003","5293"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Administration","2006","2397"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Administration","2007","2265"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Administration","2011","1766"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Contributions","2002","46385"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Contributions","2003","32401"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Contributions","2007","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Contributions","2011","32227"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Fundraising/Other","2002","1515"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Fundraising/Other","2003","1745"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Fundraising/Other","2006","2260"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Fundraising/Other","2007","1810"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Fundraising/Other","2011","325"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Government Grants","2011","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Investments","2002","4"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Investments","2011","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Net Gain/Loss","2002","208"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Net Gain/Loss","2003","4631"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Net Gain/Loss","2007","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Net Gain/Loss","2011","1790"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Other","2002","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Other","2003","512"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Other","2011","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Program Services","2011","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Program Services Expenses","2002","33200"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Program Services Expenses","2003","20963"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Program Services Expenses","2006","41359"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Program Services Expenses","2007","39724"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Program Services Expenses","2011","27137"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Sales","2002","3063"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Sales","2003","281"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Sales","2007","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Sales","2011","1209"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Special Events","2011","0"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Expenses","2002","43118"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Expenses","2003","28001"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Expenses","2006","46016"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Expenses","2007","43799"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Expenses","2011","29228"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Revenue","2002","43326"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Revenue","2003","32632"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Revenue","2006","48556"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Revenue","2007","36910"
"43-1245992","G &amp; M ETHERIDGE MINISTRIES INC","Total Revenue","2011","31018"
"43-1295389","DEACONESS FOUNDATION","Administration","1997","246874"
"43-1295389","DEACONESS FOUNDATION","Contributions","1997","1295498"
"43-1295389","DEACONESS FOUNDATION","Fundraising/Other","1997","194742"
"43-1295389","DEACONESS FOUNDATION","Government Grants","1997","190061"
"43-1295389","DEACONESS FOUNDATION","Investments","1997","908008"
"43-1295389","DEACONESS FOUNDATION","Net Gain/Loss","1997","1565416"
"43-1295389","DEACONESS FOUNDATION","Other","1997","485988"
"43-1295389","DEACONESS FOUNDATION","Program Services Expenses","1997","4003355"
"43-1295389","DEACONESS FOUNDATION","Total Expenses","1997","4444971"
"43-1295389","DEACONESS FOUNDATION","Total Revenue","1997","2879555"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Administration","2003","19413"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Administration","2006","14919"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Administration","2007","19828"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Administration","2008","20817"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Administration","2011","20919"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Contributions","2003","219049"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Contributions","2007","0"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Contributions","2008","170782"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Contributions","2011","93604"
"43-1304718","JIM MUGG GLOBAL OUTREACH INC","Fundraising/Other","2011","0"
