43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,MR PATRICK H WAIDE JR,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,MRS ANNETTE E LOMONT,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,MRS JEANNE MARIE LEE,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,Name,Title,Compensation
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,PAMELA D HAYES ESQ,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,REV CHARLES E CURRAN,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,REV JAYSON J LANDEZA,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,REV JULIO GIULIETTI SJ,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,SR RITA LARIVEE SSA,PUBLISHER/PRESIDENT,$101,192
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,SR THERESA KANE RSM,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,WALTER L REITER,ASSISTANT TREASURER,$67,431
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2007,ZENI FOX,DIRECTOR,
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,ANNETTE E LOMONT,VICE CHAIR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,ANNMARIE SANDERS IHM,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,CONNIE STUCKI,DEVELOPMENT ASSOCIATE,$54,713
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,DONALD A BRENNAN,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,JEANETTE RODRIGUEZ,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,JEANNE MARIE LEE,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,JOHN MASCOTTE,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,LANDON H ROWLAND,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,Name,Title,Compensation
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,PAMELA D HAYES ESQ,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,PAMELA SCHAEFFER,EDITOR - NCR,$68,997
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,PAT MARRIN,EDITOR - CEL,$61,468
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,PATRICK J WAIDE JR,CHAIR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,REV CHARLES E CURRAN,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,REV JAYSON J LANDEZA,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,REV JULIO GIULIETTI SJ,TREASURER,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,SR LINDA ROMEY OSB,DIRECTOR OF MARKETING & ADV,$52,632
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,SR RITA LARIVEE SSA,PUBLISHER/PRESIDENT,$111,875
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,SR THERESA KANE RSM,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,TOM ROBERTS,EDITOR - NCR,$82,796
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,WALTER REITER,BUSINESS MGR/ASSISTANT TREASURER,$72,663
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2008,ZENI FOX,SECRETARY,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Annette Lomont,Vice Chair,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Annmarie Sanders IHM,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Don Brennan,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Dr Patrick Whelan MD,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Jeanette Rodriguez PhD,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Jeanne Marie Lee,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Joseph Feuerherd,Publisher/President,$32,438
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Kathleen Pichon,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Landon Rowland,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Name,Title,Compensation
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Pamela Hayes Esq,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Patrick Waide Jr,Chair,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Rev Jayson Landeza,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Sr Theresa Kane RSM,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Walter Reiter,Business Manager/Assistant Tre,$64,761
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2009,Zeni Fox,Secretary,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Annette Lomont,CHAIR/DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Annmarie Sanders IHM,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Dr Patrick Whelan MD,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Jeanette Rodriguez PhD,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Jeanne Marie Lee,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,JOAN MCGRATH,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Joseph Feuerherd,Publisher/President,$141,097
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Kathleen Pichon,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Landon Rowland,TREASURER/DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,LOIDA LEWIS,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Name,Title,Compensation
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Pamela Hayes Esq,VICE CHAIR/DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Patrick Waide Jr,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Rev Jayson Landeza,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Sr HELEN GARVEY,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,TOM BERTELSEN,DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Walter Reiter,Business Mgr/Assistant Treasurer,$67,144
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2010,Zeni Fox,Secretary/DIRECTOR,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Annette Lomont,Chair/Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Annmarie Sanders IHM,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Dr Patrick Whelan MD,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Jeanette Rodriguez PhD,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Jeanne Marie Lee,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Joan McGrath,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,John weiser,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Joseph Feuerherd,Publisher/President,$127,405
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Kathleen Pichon,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Landon Rowland,Treasurer / Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Loida Lewis,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Name,Title,Compensation
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Pamela Hayes Esq,Vice Chair/Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Patrick Waide Jr,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Sr Helen Garvey,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Thomas Fox,Editor/Vice President,$96,643
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Tom Bertelsen,Director,$0
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Walter Reiter,Business Manager /Assistant Treasurer,$73,821
43-0815211,NATIONAL CATHOLIC REPORTER PUBLISHING COMPANY,2011,Zeni Fox,Secretary/Director,$0
43-0903057,Community of the Good Shepherd,2007,JERRY HAAKE,MEMBER,
43-0903057,Community of the Good Shepherd,2007,JOHN TURNER,MEMBER,
43-0903057,Community of the Good Shepherd,2007,KIM BASS-YOUNG,MEMBER,
43-0903057,Community of the Good Shepherd,2007,MARSHA DALEY,VICE PRESIDENT,
43-0903057,Community of the Good Shepherd,2007,MARY BETH FLEMING,MEMBER,
43-0903057,Community of the Good Shepherd,2007,Name,Title,Compensation
43-0903057,Community of the Good Shepherd,2007,PAT MCMAHON,PRESIDENT/TREASURER,
43-0903057,Community of the Good Shepherd,2007,PAUL J. O'CONNELL, III,SECRETARY,
43-0903057,Community of the Good Shepherd,2007,ROD RUSSELL,VICE PRESIDENT,
43-0903057,Community of the Good Shepherd,2007,ROGER STORM,MEMBER,
43-0903057,Community of the Good Shepherd,2007,SHARON HIGNEY,EXECUTIVE DIRECTOR,$64,016
43-0903057,Community of the Good Shepherd,2007,TIM KITCHENS,MEMBER,
43-0903057,Community of the Good Shepherd,2008,CHARLES JENSEN,SECRETARY,
43-0903057,Community of the Good Shepherd,2008,GARY VONTZ,PAST PRESIDENT,
43-0903057,Community of the Good Shepherd,2008,JERRY HAAKE,MEMBER,
43-0903057,Community of the Good Shepherd,2008,JOHN TURNER,MEMBER,
43-0903057,Community of the Good Shepherd,2008,MARSHA DALEY,VICE PRESIDENT,
43-0903057,Community of the Good Shepherd,2008,MARY BETH FLEMMING,MEMBER,
43-0903057,Community of the Good Shepherd,2008,Name,Title,Compensation
43-0903057,Community of the Good Shepherd,2008,PAT MCMAHON,PRESIDENT/TREASURER,
43-0903057,Community of the Good Shepherd,2008,PAUL J. O'CONNELL, III,PAST SECRETARY,
43-0903057,Community of the Good Shepherd,2008,ROD RUSSELL,VICE PRESIDENT,
43-0903057,Community of the Good Shepherd,2008,ROGER STORM,MEMBER,
43-0903057,Community of the Good Shepherd,2008,SHARON HIGNEY,EXECUTIVE DIRECTOR,$66,933
43-0903057,Community of the Good Shepherd,2008,TIM KITCHENS,MEMBER,
43-0903057,Community of the Good Shepherd,2009,ARIMETA DUPREE,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,CAROL KOKE,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,CHARLES JENSEN,SECRETARY,$0
43-0903057,Community of the Good Shepherd,2009,CHUCK MOYLAN,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,JOHN TURNER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,KEITH CUTLER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,MARSHA DALEY,VICE PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2009,MARY BETH FLEMMING,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,Name,Title,Compensation
43-0903057,Community of the Good Shepherd,2009,RICH WEITKEMPER,TREASURER,$0
43-0903057,Community of the Good Shepherd,2009,ROD RUSSELL,PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2009,ROGER STORM,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2009,SHARON HIGNEY,,$62,472
43-0903057,Community of the Good Shepherd,2009,ZACH STOKES,Director,$0
43-0903057,Community of the Good Shepherd,2010,CAROL KOKE,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2010,CHARLES JENSEN,SECRETARY,$0
43-0903057,Community of the Good Shepherd,2010,CHUCK MOYLAN,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2010,DAVID LANTER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2010,JOHN TURNER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2010,KEITH CUTLER,TREASURER,$0
43-0903057,Community of the Good Shepherd,2010,MARSHA DALEY,VICE PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2010,Name,Title,Compensation
43-0903057,Community of the Good Shepherd,2010,RICH WEITKEMPER,PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2010,ROD RUSSELL,PAST PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2010,SHARON HIGNEY,EXECUTIVE DIRECTOR,$78,153
43-0903057,Community of the Good Shepherd,2010,ZACH STOKES,Director,$0
43-0903057,Community of the Good Shepherd,2011,CHARLES JENSEN,SECRETARY,$0
43-0903057,Community of the Good Shepherd,2011,CHUCK MOYLAN,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2011,DAVID LANTER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2011,JERRY CARPENTER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2011,JUDY BEYER,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2011,JULIE WILSON,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2011,KEITH CUTLER,TREASURER,$0
43-0903057,Community of the Good Shepherd,2011,MARSHA DALEY,VICE PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2011,Name,Title,Compensation
43-0903057,Community of the Good Shepherd,2011,RICH WEITKEMPER,PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2011,ROD RUSSELL,PAST PRESIDENT,$0
43-0903057,Community of the Good Shepherd,2011,SHARON HIGNEY,EXECUTIVE DIRECTOR,$76,384
43-0903057,Community of the Good Shepherd,2011,STEVE WESTHEAD,DIRECTOR,$0
43-0903057,Community of the Good Shepherd,2011,ZACH STOKES,Director,$0
43-0926003,Seton Center, Inc.,2007,BENNIE DAUGHERTY,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,ELLIOTT CURRAN,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,FR. TERRELL FINNELL,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,GAYLE JOHNSON,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,GWEN BROOKS,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,JACK OVEL,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,KAY SAUNDERS,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,KEVIN CONNOR,SECRETARY/TREASURER,
43-0926003,Seton Center, Inc.,2007,MARLON HAMMONS,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,MICHAEL MCCUNNIFF, DDS,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,Name,Title,Compensation
43-0926003,Seton Center, Inc.,2007,PEARL BARNES,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,PHIL HANSON,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,RANDALL J. HERR,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,SANDRA BERLAND,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,SR. BONNIE HOFFMAN, DC,CHAIR,
43-0926003,Seton Center, Inc.,2007,SR. LEAHMARIE HOLZUM, DC,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,SR. LORETTO MARIE COLWELL, SCL,CEO,$46,730
43-0926003,Seton Center, Inc.,2007,SR. MARY LOU STUBBS, DC,CEO,$44,190
43-0926003,Seton Center, Inc.,2007,SR. MARY WALZ, DC,DIRECTOR,
43-0926003,Seton Center, Inc.,2007,THOMAS A COPPINGER MD,VICE CHAIRPERSON,
43-0926003,Seton Center, Inc.,2008,CAROL WINSBY,DIRECTOR OF FINANCE,$73,557
43-0926003,Seton Center, Inc.,2008,KAY SAUNDERS,DIRECTOR,$1
43-0926003,Seton Center, Inc.,2008,KEVIN CONNOR,SECRETARY/TREASURER,
43-0926003,Seton Center, Inc.,2008,MARLON HAMMONS,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,MICHAEL G. O'FLAHERTY,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,MICHAEL MCCUNNIFF, DDS,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,Name,Title,Compensation
43-0926003,Seton Center, Inc.,2008,PATRICK J. REARDON,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,PEARL BARNES,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,PHIL HANSON,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,RANDALL J. HERR,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,ROBERT FRAZIER,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,ROBERT P. WAGNER,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,SR. BONNIE HOFFMAN, DC,CHAIRPERSON,
43-0926003,Seton Center, Inc.,2008,SR. LEA MARIE HOLZUM, DC,DIRECTOR,
43-0926003,Seton Center, Inc.,2008,SR. LORETTO MARIE COLWELL, SCL,CEO,$75,000
43-0926003,Seton Center, Inc.,2008,THOMAS A COPPINGER MD,VICE CHAIRPERSON,
43-0926003,Seton Center, Inc.,2009,BENNIE DAUGHERTY,EX OFFICIO,
43-0926003,Seton Center, Inc.,2009,CAROL WINSBY,DIRECTOR OF FINANCE,$68,234
43-0926003,Seton Center, Inc.,2009,FR. TERRELL FINNELL,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,GWEN BROOKS,EX OFFICIO,
43-0926003,Seton Center, Inc.,2009,KAY SAUNDERS,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,KEVIN CONNOR,SECRETARY/TREASURER,
43-0926003,Seton Center, Inc.,2009,MARLON HAMMONS,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,MICHAEL G. O'FLAHERTY,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,MICHAEL MCCUNNIFF, DDS,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,Name,Title,Compensation
43-0926003,Seton Center, Inc.,2009,PATRICK J. REARDON,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,PEARL BARNES,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,PHIL HANSON,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,RANDALL J. HERR,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,ROBERT FRAZIER,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,ROBERT P. WAGNER,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,SR. BONNIE HOFFMAN, DC,CHAIRPERSON,
43-0926003,Seton Center, Inc.,2009,SR. LEAH MARIE HOLZUM, DC,TRUSTEE,
43-0926003,Seton Center, Inc.,2009,SR. LORETTO MARIE COLWELL, SCL,EXECUTIVE DIRECTOR/EX OFFICIO,
43-0926003,Seton Center, Inc.,2009,THOMAS A COPPINGER MD,VICE CHAIRPERSON,
43-0926003,Seton Center, Inc.,2010,CAROL WINSBY,DIRECTOR OF FINANCE,$73,517
43-0926003,Seton Center, Inc.,2010,FR. TERRELL FINNELL,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,KAY SAUNDERS,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,MARLON HAMMONS,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,MARVIN CAROLINA, JR.,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,MICHAEL G. O'FLAHERTY,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,MICHAEL MCCUNNIFF, DDS,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,MICHELLE L. LONG,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,Name,Title,Compensation
43-0926003,Seton Center, Inc.,2010,PATRICK J. REARDON,SECRETARY/TREASURER,$0
43-0926003,Seton Center, Inc.,2010,PHILLIP HANSON,VICE CHAIRPERSON,$0
43-0926003,Seton Center, Inc.,2010,RANDALL J. HERR,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,ROBERT FRAZIER,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,ROBERT P. WAGNER,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,SR. BONNIE HOFFMAN, DC,CHAIRPERSON,$0
43-0926003,Seton Center, Inc.,2010,SR. LEAH MARIE HOLZUM. DC,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2010,SR. LORETTO MARIE COLWELL, SCL,EXECUTIVE DIRECTOR,$0
43-0926003,Seton Center, Inc.,2011,CAROL WINSBY,DIRECTOR OF FINANCE,$72,582
43-0926003,Seton Center, Inc.,2011,FR. TERRELL FINNELL,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,MARLON HAMMONS,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,MARVIN CAROLINA, JR.,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,MICHAEL G. O' FLAHERTY,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,MICHAEL MCCUNNIFF, DDS,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,MICHELLE L. LONG,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,Name,Title,Compensation
43-0926003,Seton Center, Inc.,2011,PATRICK J. REARDON,SECRETARY/TREASURER,$0
43-0926003,Seton Center, Inc.,2011,PHILLIP HANSON,VICE CHAIRPERSON,$0
43-0926003,Seton Center, Inc.,2011,RANDALL J. HERR,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,ROBERT P. FRAZIER,TRUSTEE,
43-0926003,Seton Center, Inc.,2011,ROBERT P. WAGNER,TRUSTEE,$0
43-0926003,Seton Center, Inc.,2011,S. LORETTO MARIE COLWELL, SCL,EXECUTIVE DIRECTOR,$0
43-0926003,Seton Center, Inc.,2011,SR. BONNIE HOFFMAN, DC,CHAIRPERSON,$0
43-0949625,BRANCH RICKEY FELLOWSHIP CENTER INC,2007,Name,Title,Compensation
43-0949625,BRANCH RICKEY FELLOWSHIP CENTER INC,2007,Rick Horton,Exec. Dir.,$0
43-0949625,BRANCH RICKEY FELLOWSHIP CENTER INC,2007,Walt Enoch,Director,$7,818
43-0949625,BRANCH RICKEY FELLOWSHIP CENTER INC,2008,Name,Title,Compensation
43-0949625,BRANCH RICKEY FELLOWSHIP CENTER INC,2008,Rick Horton,Exec. Dir,$0
43-0949625,BRANCH RICKEY FELLOWSHIP CENTER INC,2008,Wlt Enoch,Director,$7,818
43-0965860,ST LOUIS JEWISH LIGHT,2006,ADINAH RASKAS,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,ANDREW POLIN,CEO,$130,458
43-0965860,ST LOUIS JEWISH LIGHT,2006,BARBARA RUBIN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,CYNTHIA KRAMER,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,DANIEL RUBENSTEIN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,DAVID GREBLER,PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,DIANE GALLANT,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,DOUG KOLKER,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,ELLEN BLUESTONE,1ST VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,GARY KODNER,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,GIANA JACOBSON,SECRETARY,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,JANE TZINBERG RUBIN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,JEFF BOGARD,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,JENNY WOLKOWITZ,3RD VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,JIM GREENSTEIN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,JOHN B GREENBERG,VICE CHAIR - GOVERNANCE,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,JUDY PASS,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,KENNETH LUDMERER,2ND VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,MILTON MOVITZ,TREASURER,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,MYRNA MEYER,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2006,Name,Title,Compensation
43-0965860,ST LOUIS JEWISH LIGHT,2006,RABBI MARK FASMAN,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,ADINAH RASKAS,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,ANDREW POLIN,CEO,$130,500
43-0965860,ST LOUIS JEWISH LIGHT,2007,CARL MOSCOWITZ,DIRECTOR,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,cYNTHIA KRAMER,TREASURER,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,DIANE GALLANT,SECRETARY,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,GARY KODNER,3RD VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,GIANA JACOBSON,1ST VICE PRESIDENT,$0
43-0965860,ST LOUIS JEWISH LIGHT,2007,HARVEY GREENSTEIN,DIRECTOR,$0
